Transaction,Item,period_day,weekday_weekend,month,day,hour
8475,cake,morning,weekday,3,Monday,11
8476,juice,morning,weekday,3,Monday,11
8476,sandwich,morning,weekday,3,Monday,11
8477,coffee,morning,weekday,3,Monday,11
8477,pastry,morning,weekday,3,Monday,11
8478,coffee,morning,weekday,3,Monday,11
8478,muffin,morning,weekday,3,Monday,11
8479,truffles,morning,weekday,3,Monday,11
8479,sandwich,morning,weekday,3,Monday,11
8480,coffee,morning,weekday,3,Monday,11
8480,baguette,morning,weekday,3,Monday,11
8481,farm house,afternoon,weekday,3,Monday,12
8482,pastry,afternoon,weekday,3,Monday,12
8483,jam,afternoon,weekday,3,Monday,12
8484,sandwich,afternoon,weekday,3,Monday,12
8485,coffee,afternoon,weekday,3,Monday,12
8485,coffee,afternoon,weekday,3,Monday,12
8486,hot chocolate,afternoon,weekday,3,Monday,12
8486,coffee,afternoon,weekday,3,Monday,12
8486,brownie,afternoon,weekday,3,Monday,12
8486,muffin,afternoon,weekday,3,Monday,12
8486,bread,afternoon,weekday,3,Monday,12
8487,coffee,afternoon,weekday,3,Monday,12
8487,bread,afternoon,weekday,3,Monday,12
8488,sandwich,afternoon,weekday,3,Monday,12
8488,coffee,afternoon,weekday,3,Monday,12
8489,spanish brunch,afternoon,weekday,3,Monday,12
8489,coffee,afternoon,weekday,3,Monday,12
8490,coffee,afternoon,weekday,3,Monday,12
8490,toast,afternoon,weekday,3,Monday,12
8491,coffee,afternoon,weekday,3,Monday,13
8492,muffin,afternoon,weekday,3,Monday,13
8493,coffee,afternoon,weekday,3,Monday,13
8494,tea,afternoon,weekday,3,Monday,13
8494,brownie,afternoon,weekday,3,Monday,13
8495,hot chocolate,afternoon,weekday,3,Monday,14
8495,tea,afternoon,weekday,3,Monday,14
8495,bread,afternoon,weekday,3,Monday,14
8496,bread,afternoon,weekday,3,Monday,14
8496,salad,afternoon,weekday,3,Monday,14
8497,salad,afternoon,weekday,3,Monday,14
8497,tea,afternoon,weekday,3,Monday,14
8498,coffee,afternoon,weekday,3,Monday,14
8498,muffin,afternoon,weekday,3,Monday,14
8499,tea,afternoon,weekday,3,Monday,15
8500,farm house,afternoon,weekday,3,Monday,15
8501,tea,afternoon,weekday,3,Monday,15
8501,coffee,afternoon,weekday,3,Monday,15
8501,bread,afternoon,weekday,3,Monday,15
8501,pastry,afternoon,weekday,3,Monday,15
8502,farm house,afternoon,weekday,3,Monday,16
8502,coffee,afternoon,weekday,3,Monday,16
8502,cookies,afternoon,weekday,3,Monday,16
8503,tea,afternoon,weekday,3,Monday,16
8503,medialuna,afternoon,weekday,3,Monday,16
8504,coffee,afternoon,weekday,3,Monday,16
8505,cookies,afternoon,weekday,3,Monday,16
8505,coffee,afternoon,weekday,3,Monday,16
8506,pastry,morning,weekday,3,Tuesday,8
8507,pastry,morning,weekday,3,Tuesday,8
8507,coffee,morning,weekday,3,Tuesday,8
8508,pastry,morning,weekday,3,Tuesday,8
8508,cake,morning,weekday,3,Tuesday,8
8509,bread,morning,weekday,3,Tuesday,9
8509,scandinavian,morning,weekday,3,Tuesday,9
8509,bread,morning,weekday,3,Tuesday,9
8510,bread,morning,weekday,3,Tuesday,9
8510,coffee,morning,weekday,3,Tuesday,9
8511,coffee,morning,weekday,3,Tuesday,9
8511,toast,morning,weekday,3,Tuesday,9
8512,coffee,morning,weekday,3,Tuesday,9
8513,coffee,morning,weekday,3,Tuesday,9
8513,pastry,morning,weekday,3,Tuesday,9
8514,coffee,morning,weekday,3,Tuesday,9
8515,cookies,morning,weekday,3,Tuesday,9
8515,cake,morning,weekday,3,Tuesday,9
8515,mineral water,morning,weekday,3,Tuesday,9
8516,coffee,morning,weekday,3,Tuesday,10
8516,toast,morning,weekday,3,Tuesday,10
8517,baguette,morning,weekday,3,Tuesday,10
8518,farm house,morning,weekday,3,Tuesday,10
8519,cake,morning,weekday,3,Tuesday,11
8519,tea,morning,weekday,3,Tuesday,11
8519,coffee,morning,weekday,3,Tuesday,11
8520,farm house,morning,weekday,3,Tuesday,11
8520,coffee,morning,weekday,3,Tuesday,11
8521,coffee,morning,weekday,3,Tuesday,11
8521,coffee,morning,weekday,3,Tuesday,11
8522,bread,morning,weekday,3,Tuesday,11
8523,coffee,afternoon,weekday,3,Tuesday,12
8523,muffin,afternoon,weekday,3,Tuesday,12
8524,christmas common,afternoon,weekday,3,Tuesday,12
8525,coffee,afternoon,weekday,3,Tuesday,12
8525,sandwich,afternoon,weekday,3,Tuesday,12
8525,soup,afternoon,weekday,3,Tuesday,12
8526,sandwich,afternoon,weekday,3,Tuesday,12
8526,mineral water,afternoon,weekday,3,Tuesday,12
8527,bread,afternoon,weekday,3,Tuesday,12
8528,coffee,afternoon,weekday,3,Tuesday,12
8528,bread,afternoon,weekday,3,Tuesday,12
8528,spanish brunch,afternoon,weekday,3,Tuesday,12
8528,sandwich,afternoon,weekday,3,Tuesday,12
8528,bread,afternoon,weekday,3,Tuesday,12
8528,farm house,afternoon,weekday,3,Tuesday,12
8529,coffee,afternoon,weekday,3,Tuesday,13
8529,cake,afternoon,weekday,3,Tuesday,13
8530,coffee,afternoon,weekday,3,Tuesday,13
8531,tea,afternoon,weekday,3,Tuesday,13
8531,soup,afternoon,weekday,3,Tuesday,13
8532,coffee,afternoon,weekday,3,Tuesday,13
8532,cookies,afternoon,weekday,3,Tuesday,13
8533,coffee,afternoon,weekday,3,Tuesday,13
8533,sandwich,afternoon,weekday,3,Tuesday,13
8534,coffee,afternoon,weekday,3,Tuesday,13
8534,coffee,afternoon,weekday,3,Tuesday,13
8534,bread,afternoon,weekday,3,Tuesday,13
8535,jam,afternoon,weekday,3,Tuesday,14
8536,cake,afternoon,weekday,3,Tuesday,14
8536,bread,afternoon,weekday,3,Tuesday,14
8537,sandwich,afternoon,weekday,3,Tuesday,14
8537,coffee,afternoon,weekday,3,Tuesday,14
8538,truffles,afternoon,weekday,3,Tuesday,14
8539,coffee,afternoon,weekday,3,Tuesday,14
8539,truffles,afternoon,weekday,3,Tuesday,14
8540,coffee,afternoon,weekday,3,Tuesday,14
8540,soup,afternoon,weekday,3,Tuesday,14
8540,sandwich,afternoon,weekday,3,Tuesday,14
8541,sandwich,afternoon,weekday,3,Tuesday,14
8541,coffee,afternoon,weekday,3,Tuesday,14
8541,tea,afternoon,weekday,3,Tuesday,14
8542,sandwich,afternoon,weekday,3,Tuesday,14
8542,coffee,afternoon,weekday,3,Tuesday,14
8542,tea,afternoon,weekday,3,Tuesday,14
8544,coffee,afternoon,weekday,3,Tuesday,15
8544,cookies,afternoon,weekday,3,Tuesday,15
8545,coffee,afternoon,weekday,3,Tuesday,15
8545,bread,afternoon,weekday,3,Tuesday,15
8545,muffin,afternoon,weekday,3,Tuesday,15
8545,baguette,afternoon,weekday,3,Tuesday,15
8546,bread,afternoon,weekday,3,Tuesday,15
8546,christmas common,afternoon,weekday,3,Tuesday,15
8547,coffee,afternoon,weekday,3,Tuesday,15
8547,bread,afternoon,weekday,3,Tuesday,15
8547,cookies,afternoon,weekday,3,Tuesday,15
8547,cake,afternoon,weekday,3,Tuesday,15
8548,coffee,afternoon,weekday,3,Tuesday,15
8549,bread,afternoon,weekday,3,Tuesday,15
8550,coffee,afternoon,weekday,3,Tuesday,15
8550,cake,afternoon,weekday,3,Tuesday,15
8550,bread,afternoon,weekday,3,Tuesday,15
8551,half slice monster,afternoon,weekday,3,Tuesday,15
8551,juice,afternoon,weekday,3,Tuesday,15
8551,cookies,afternoon,weekday,3,Tuesday,15
8551,coffee,afternoon,weekday,3,Tuesday,15
8552,coffee,afternoon,weekday,3,Tuesday,16
8552,bread,afternoon,weekday,3,Tuesday,16
8553,bread,afternoon,weekday,3,Tuesday,16
8554,tea,evening,weekday,3,Tuesday,17
8554,muffin,evening,weekday,3,Tuesday,17
8554,bread,evening,weekday,3,Tuesday,17
8555,baguette,morning,weekday,3,Wednesday,8
8555,farm house,morning,weekday,3,Wednesday,8
8556,coffee,morning,weekday,3,Wednesday,8
8557,cookies,morning,weekday,3,Wednesday,9
8558,coffee,morning,weekday,3,Wednesday,9
8558,bread,morning,weekday,3,Wednesday,9
8558,brownie,morning,weekday,3,Wednesday,9
8559,coffee,morning,weekday,3,Wednesday,9
8559,sandwich,morning,weekday,3,Wednesday,9
8560,cherry me dried fruit,morning,weekday,3,Wednesday,9
8560,coffee,morning,weekday,3,Wednesday,9
8561,coffee,morning,weekday,3,Wednesday,9
8562,coffee,morning,weekday,3,Wednesday,9
8562,pastry,morning,weekday,3,Wednesday,9
8562,muffin,morning,weekday,3,Wednesday,9
8562,coke,morning,weekday,3,Wednesday,9
8563,bread,morning,weekday,3,Wednesday,9
8564,coffee,morning,weekday,3,Wednesday,9
8564,scandinavian,morning,weekday,3,Wednesday,9
8564,brownie,morning,weekday,3,Wednesday,9
8565,pastry,morning,weekday,3,Wednesday,9
8565,coffee,morning,weekday,3,Wednesday,9
8566,coffee,morning,weekday,3,Wednesday,10
8567,baguette,morning,weekday,3,Wednesday,10
8568,farm house,morning,weekday,3,Wednesday,10
8569,bread,morning,weekday,3,Wednesday,10
8569,bread,morning,weekday,3,Wednesday,10
8570,bread,morning,weekday,3,Wednesday,10
8571,toast,morning,weekday,3,Wednesday,10
8571,coffee,morning,weekday,3,Wednesday,10
8572,coffee,morning,weekday,3,Wednesday,11
8572,tea,morning,weekday,3,Wednesday,11
8572,cookies,morning,weekday,3,Wednesday,11
8573,tea,morning,weekday,3,Wednesday,11
8573,smoothies,morning,weekday,3,Wednesday,11
8574,farm house,morning,weekday,3,Wednesday,11
8575,coffee,morning,weekday,3,Wednesday,11
8576,bread,morning,weekday,3,Wednesday,11
8578,chicken stew,afternoon,weekday,3,Wednesday,12
8578,juice,afternoon,weekday,3,Wednesday,12
8579,coffee,afternoon,weekday,3,Wednesday,12
8579,bread,afternoon,weekday,3,Wednesday,12
8579,sandwich,afternoon,weekday,3,Wednesday,12
8580,bread,afternoon,weekday,3,Wednesday,12
8581,coffee,afternoon,weekday,3,Wednesday,12
8581,toast,afternoon,weekday,3,Wednesday,12
8582,soup,afternoon,weekday,3,Wednesday,12
8582,cake,afternoon,weekday,3,Wednesday,12
8582,coffee,afternoon,weekday,3,Wednesday,12
8582,coffee,afternoon,weekday,3,Wednesday,12
8583,coffee,afternoon,weekday,3,Wednesday,12
8583,toast,afternoon,weekday,3,Wednesday,12
8584,granola,afternoon,weekday,3,Wednesday,12
8584,spanish brunch,afternoon,weekday,3,Wednesday,12
8584,bread,afternoon,weekday,3,Wednesday,12
8584,mineral water,afternoon,weekday,3,Wednesday,12
8584,tea,afternoon,weekday,3,Wednesday,12
8585,bread,afternoon,weekday,3,Wednesday,12
8586,sandwich,afternoon,weekday,3,Wednesday,12
8586,coke,afternoon,weekday,3,Wednesday,12
8587,soup,afternoon,weekday,3,Wednesday,12
8587,coffee,afternoon,weekday,3,Wednesday,12
8588,bread,afternoon,weekday,3,Wednesday,12
8589,coffee,afternoon,weekday,3,Wednesday,13
8589,coffee,afternoon,weekday,3,Wednesday,13
8590,coffee,afternoon,weekday,3,Wednesday,13
8590,coffee,afternoon,weekday,3,Wednesday,13
8590,sandwich,afternoon,weekday,3,Wednesday,13
8591,coffee,afternoon,weekday,3,Wednesday,14
8591,tea,afternoon,weekday,3,Wednesday,14
8591,cake,afternoon,weekday,3,Wednesday,14
8591,bread,afternoon,weekday,3,Wednesday,14
8592,pastry,afternoon,weekday,3,Wednesday,14
8592,juice,afternoon,weekday,3,Wednesday,14
8593,soup,afternoon,weekday,3,Wednesday,14
8593,jam,afternoon,weekday,3,Wednesday,14
8594,coffee,afternoon,weekday,3,Wednesday,14
8594,coffee,afternoon,weekday,3,Wednesday,14
8594,tea,afternoon,weekday,3,Wednesday,14
8594,salad,afternoon,weekday,3,Wednesday,14
8594,spanish brunch,afternoon,weekday,3,Wednesday,14
8595,bread,afternoon,weekday,3,Wednesday,14
8596,pastry,afternoon,weekday,3,Wednesday,14
8597,bread,afternoon,weekday,3,Wednesday,14
8597,cake,afternoon,weekday,3,Wednesday,14
8597,bread,afternoon,weekday,3,Wednesday,14
8597,juice,afternoon,weekday,3,Wednesday,14
8597,coffee,afternoon,weekday,3,Wednesday,14
8598,mortimer,afternoon,weekday,3,Wednesday,14
8599,coffee,afternoon,weekday,3,Wednesday,15
8600,coffee,afternoon,weekday,3,Wednesday,15
8600,coffee,afternoon,weekday,3,Wednesday,15
8601,coke,afternoon,weekday,3,Wednesday,15
8602,truffles,afternoon,weekday,3,Wednesday,16
8602,juice,afternoon,weekday,3,Wednesday,16
8603,coffee,afternoon,weekday,3,Wednesday,16
8603,tea,afternoon,weekday,3,Wednesday,16
8603,soup,afternoon,weekday,3,Wednesday,16
8603,bread,afternoon,weekday,3,Wednesday,16
8604,coffee,afternoon,weekday,3,Wednesday,16
8605,juice,evening,weekday,3,Wednesday,17
8605,tea,evening,weekday,3,Wednesday,17
8605,cookies,evening,weekday,3,Wednesday,17
8605,bread,evening,weekday,3,Wednesday,17
8605,jam,evening,weekday,3,Wednesday,17
8606,coffee,morning,weekday,3,Thursday,8
8607,coffee,morning,weekday,3,Thursday,8
8607,pastry,morning,weekday,3,Thursday,8
8608,bread,morning,weekday,3,Thursday,8
8608,pastry,morning,weekday,3,Thursday,8
8609,coffee,morning,weekday,3,Thursday,9
8610,coffee,morning,weekday,3,Thursday,9
8611,bread,morning,weekday,3,Thursday,9
8612,coffee,morning,weekday,3,Thursday,9
8613,bread,morning,weekday,3,Thursday,10
8614,coffee,morning,weekday,3,Thursday,10
8614,coffee,morning,weekday,3,Thursday,10
8614,bread,morning,weekday,3,Thursday,10
8614,pastry,morning,weekday,3,Thursday,10
8615,cake,morning,weekday,3,Thursday,10
8616,bread,morning,weekday,3,Thursday,10
8617,juice,morning,weekday,3,Thursday,10
8617,tiffin,morning,weekday,3,Thursday,10
8618,coffee,morning,weekday,3,Thursday,10
8618,brownie,morning,weekday,3,Thursday,10
8618,cookies,morning,weekday,3,Thursday,10
8619,cookies,morning,weekday,3,Thursday,10
8619,pastry,morning,weekday,3,Thursday,10
8619,tea,morning,weekday,3,Thursday,10
8620,juice,morning,weekday,3,Thursday,10
8620,bread,morning,weekday,3,Thursday,10
8621,coffee,morning,weekday,3,Thursday,11
8621,toast,morning,weekday,3,Thursday,11
8621,bread,morning,weekday,3,Thursday,11
8622,bread,morning,weekday,3,Thursday,11
8623,juice,morning,weekday,3,Thursday,11
8623,hot chocolate,morning,weekday,3,Thursday,11
8623,coffee,morning,weekday,3,Thursday,11
8623,cake,morning,weekday,3,Thursday,11
8624,bread,morning,weekday,3,Thursday,11
8624,brownie,morning,weekday,3,Thursday,11
8625,pastry,morning,weekday,3,Thursday,11
8625,coffee,morning,weekday,3,Thursday,11
8626,bread,morning,weekday,3,Thursday,11
8626,tiffin,morning,weekday,3,Thursday,11
8626,brownie,morning,weekday,3,Thursday,11
8626,bread,morning,weekday,3,Thursday,11
8626,farm house,morning,weekday,3,Thursday,11
8627,bread,morning,weekday,3,Thursday,11
8627,sandwich,morning,weekday,3,Thursday,11
8628,bread,afternoon,weekday,3,Thursday,12
8629,brownie,afternoon,weekday,3,Thursday,12
8630,bread,afternoon,weekday,3,Thursday,12
8631,soup,afternoon,weekday,3,Thursday,12
8631,sandwich,afternoon,weekday,3,Thursday,12
8631,mineral water,afternoon,weekday,3,Thursday,12
8631,juice,afternoon,weekday,3,Thursday,12
8631,coffee,afternoon,weekday,3,Thursday,12
8632,pastry,afternoon,weekday,3,Thursday,12
8632,coffee,afternoon,weekday,3,Thursday,12
8633,cake,afternoon,weekday,3,Thursday,12
8633,chicken stew,afternoon,weekday,3,Thursday,12
8633,soup,afternoon,weekday,3,Thursday,12
8633,bread,afternoon,weekday,3,Thursday,12
8634,coffee,afternoon,weekday,3,Thursday,13
8634,chicken stew,afternoon,weekday,3,Thursday,13
8635,spanish brunch,afternoon,weekday,3,Thursday,13
8635,chicken stew,afternoon,weekday,3,Thursday,13
8635,juice,afternoon,weekday,3,Thursday,13
8636,coffee,afternoon,weekday,3,Thursday,13
8636,cookies,afternoon,weekday,3,Thursday,13
8637,bread,afternoon,weekday,3,Thursday,13
8637,sandwich,afternoon,weekday,3,Thursday,13
8638,soup,afternoon,weekday,3,Thursday,13
8639,argentina night,afternoon,weekday,3,Thursday,13
8639,bread,afternoon,weekday,3,Thursday,13
8639,sandwich,afternoon,weekday,3,Thursday,13
8640,bread,afternoon,weekday,3,Thursday,13
8640,coffee,afternoon,weekday,3,Thursday,13
8641,salad,afternoon,weekday,3,Thursday,13
8641,truffles,afternoon,weekday,3,Thursday,13
8641,coke,afternoon,weekday,3,Thursday,13
8641,baguette,afternoon,weekday,3,Thursday,13
8642,pastry,afternoon,weekday,3,Thursday,14
8642,medialuna,afternoon,weekday,3,Thursday,14
8642,medialuna,afternoon,weekday,3,Thursday,14
8643,tea,afternoon,weekday,3,Thursday,14
8643,tea,afternoon,weekday,3,Thursday,14
8643,bread,afternoon,weekday,3,Thursday,14
8643,soup,afternoon,weekday,3,Thursday,14
8643,spanish brunch,afternoon,weekday,3,Thursday,14
8643,chicken stew,afternoon,weekday,3,Thursday,14
8644,sandwich,afternoon,weekday,3,Thursday,14
8644,spanish brunch,afternoon,weekday,3,Thursday,14
8644,coffee,afternoon,weekday,3,Thursday,14
8644,coffee,afternoon,weekday,3,Thursday,14
8644,bread,afternoon,weekday,3,Thursday,14
8644,juice,afternoon,weekday,3,Thursday,14
8644,nomad bag,afternoon,weekday,3,Thursday,14
8645,coffee,afternoon,weekday,3,Thursday,14
8646,tiffin,afternoon,weekday,3,Thursday,14
8647,coffee,afternoon,weekday,3,Thursday,14
8648,baguette,afternoon,weekday,3,Thursday,14
8648,pastry,afternoon,weekday,3,Thursday,14
8649,pastry,afternoon,weekday,3,Thursday,14
8649,coffee,afternoon,weekday,3,Thursday,14
8650,coffee,afternoon,weekday,3,Thursday,14
8650,bread,afternoon,weekday,3,Thursday,14
8651,tea,afternoon,weekday,3,Thursday,14
8651,brownie,afternoon,weekday,3,Thursday,14
8652,coffee,afternoon,weekday,3,Thursday,14
8653,cake,afternoon,weekday,3,Thursday,15
8654,coffee,afternoon,weekday,3,Thursday,15
8655,coffee,afternoon,weekday,3,Thursday,15
8655,cake,afternoon,weekday,3,Thursday,15
8656,bread,afternoon,weekday,3,Thursday,15
8656,coffee,afternoon,weekday,3,Thursday,15
8656,truffles,afternoon,weekday,3,Thursday,15
8656,chicken stew,afternoon,weekday,3,Thursday,15
8657,farm house,afternoon,weekday,3,Thursday,15
8658,bread,afternoon,weekday,3,Thursday,15
8659,coffee,afternoon,weekday,3,Thursday,15
8660,hot chocolate,afternoon,weekday,3,Thursday,16
8660,drinking chocolate spoons,afternoon,weekday,3,Thursday,16
8661,tiffin,afternoon,weekday,3,Thursday,16
8661,smoothies,afternoon,weekday,3,Thursday,16
8661,coffee,afternoon,weekday,3,Thursday,16
8662,mortimer,evening,weekday,3,Thursday,17
8663,cookies,morning,weekday,3,Friday,8
8663,brownie,morning,weekday,3,Friday,8
8663,coffee,morning,weekday,3,Friday,8
8664,tea,morning,weekday,3,Friday,8
8664,coffee,morning,weekday,3,Friday,8
8664,coffee,morning,weekday,3,Friday,8
8665,coffee,morning,weekday,3,Friday,9
8666,coffee,morning,weekday,3,Friday,9
8666,medialuna,morning,weekday,3,Friday,9
8667,coffee,morning,weekday,3,Friday,9
8667,farm house,morning,weekday,3,Friday,9
8668,baguette,morning,weekday,3,Friday,9
8669,bread,morning,weekday,3,Friday,9
8669,pastry,morning,weekday,3,Friday,9
8670,coffee,morning,weekday,3,Friday,9
8671,tea,morning,weekday,3,Friday,10
8671,coffee,morning,weekday,3,Friday,10
8671,coffee,morning,weekday,3,Friday,10
8672,tiffin,morning,weekday,3,Friday,10
8672,coffee,morning,weekday,3,Friday,10
8673,tea,morning,weekday,3,Friday,10
8673,pastry,morning,weekday,3,Friday,10
8674,coffee,morning,weekday,3,Friday,10
8675,bread,morning,weekday,3,Friday,10
8675,baguette,morning,weekday,3,Friday,10
8676,coffee,morning,weekday,3,Friday,10
8676,juice,morning,weekday,3,Friday,10
8677,spanish brunch,morning,weekday,3,Friday,10
8677,bread,morning,weekday,3,Friday,10
8678,coffee,morning,weekday,3,Friday,11
8679,bread,morning,weekday,3,Friday,11
8679,scandinavian,morning,weekday,3,Friday,11
8679,pastry,morning,weekday,3,Friday,11
8680,coffee,morning,weekday,3,Friday,11
8680,cookies,morning,weekday,3,Friday,11
8680,scandinavian,morning,weekday,3,Friday,11
8681,coffee,morning,weekday,3,Friday,11
8681,muffin,morning,weekday,3,Friday,11
8681,bread,morning,weekday,3,Friday,11
8682,coffee,morning,weekday,3,Friday,11
8683,coffee,morning,weekday,3,Friday,11
8683,pastry,morning,weekday,3,Friday,11
8683,bread,morning,weekday,3,Friday,11
8684,coffee,morning,weekday,3,Friday,11
8684,coffee,morning,weekday,3,Friday,11
8684,coffee,morning,weekday,3,Friday,11
8684,tea,morning,weekday,3,Friday,11
8685,coffee,morning,weekday,3,Friday,11
8685,coffee,morning,weekday,3,Friday,11
8685,bread,morning,weekday,3,Friday,11
8685,cake,morning,weekday,3,Friday,11
8686,baguette,morning,weekday,3,Friday,11
8687,coffee,morning,weekday,3,Friday,11
8687,pastry,morning,weekday,3,Friday,11
8689,bread,morning,weekday,3,Friday,11
8690,coffee,morning,weekday,3,Friday,11
8690,coffee,morning,weekday,3,Friday,11
8690,brownie,morning,weekday,3,Friday,11
8691,bread,morning,weekday,3,Friday,11
8691,tiffin,morning,weekday,3,Friday,11
8692,bread,afternoon,weekday,3,Friday,12
8693,cookies,afternoon,weekday,3,Friday,12
8693,bread,afternoon,weekday,3,Friday,12
8694,coffee,afternoon,weekday,3,Friday,12
8695,bread,afternoon,weekday,3,Friday,12
8695,muffin,afternoon,weekday,3,Friday,12
8696,tiffin,afternoon,weekday,3,Friday,12
8696,chicken stew,afternoon,weekday,3,Friday,12
8696,bread,afternoon,weekday,3,Friday,12
8697,bread,afternoon,weekday,3,Friday,12
8697,chicken stew,afternoon,weekday,3,Friday,12
8698,coffee,afternoon,weekday,3,Friday,12
8698,coffee,afternoon,weekday,3,Friday,12
8698,spanish brunch,afternoon,weekday,3,Friday,12
8699,salad,afternoon,weekday,3,Friday,13
8700,bread,afternoon,weekday,3,Friday,13
8701,coffee,afternoon,weekday,3,Friday,13
8701,sandwich,afternoon,weekday,3,Friday,13
8702,coffee,afternoon,weekday,3,Friday,13
8702,hot chocolate,afternoon,weekday,3,Friday,13
8702,toast,afternoon,weekday,3,Friday,13
8702,sandwich,afternoon,weekday,3,Friday,13
8702,soup,afternoon,weekday,3,Friday,13
8702,cake,afternoon,weekday,3,Friday,13
8703,coffee,afternoon,weekday,3,Friday,13
8704,muffin,afternoon,weekday,3,Friday,14
8704,cake,afternoon,weekday,3,Friday,14
8705,cookies,afternoon,weekday,3,Friday,14
8705,cake,afternoon,weekday,3,Friday,14
8705,coffee,afternoon,weekday,3,Friday,14
8705,coffee,afternoon,weekday,3,Friday,14
8706,coffee,afternoon,weekday,3,Friday,14
8706,truffles,afternoon,weekday,3,Friday,14
8706,soup,afternoon,weekday,3,Friday,14
8706,sandwich,afternoon,weekday,3,Friday,14
8707,spanish brunch,afternoon,weekday,3,Friday,14
8707,bread,afternoon,weekday,3,Friday,14
8708,mineral water,afternoon,weekday,3,Friday,14
8708,truffles,afternoon,weekday,3,Friday,14
8709,jam,afternoon,weekday,3,Friday,14
8709,jam,afternoon,weekday,3,Friday,14
8710,coffee,afternoon,weekday,3,Friday,14
8710,toast,afternoon,weekday,3,Friday,14
8711,spanish brunch,afternoon,weekday,3,Friday,15
8711,baguette,afternoon,weekday,3,Friday,15
8712,coffee,afternoon,weekday,3,Friday,15
8712,juice,afternoon,weekday,3,Friday,15
8712,cake,afternoon,weekday,3,Friday,15
8713,brownie,afternoon,weekday,3,Friday,15
8713,coffee,afternoon,weekday,3,Friday,15
8713,coffee,afternoon,weekday,3,Friday,15
8714,tea,afternoon,weekday,3,Friday,15
8714,cake,afternoon,weekday,3,Friday,15
8714,bread,afternoon,weekday,3,Friday,15
8715,bread,afternoon,weekday,3,Friday,16
8715,bread,afternoon,weekday,3,Friday,16
8715,eggs,afternoon,weekday,3,Friday,16
8716,tea,afternoon,weekday,3,Friday,16
8716,juice,afternoon,weekday,3,Friday,16
8716,cookies,afternoon,weekday,3,Friday,16
8717,coffee,afternoon,weekday,3,Friday,16
8717,coffee,afternoon,weekday,3,Friday,16
8717,cake,afternoon,weekday,3,Friday,16
8717,bread,afternoon,weekday,3,Friday,16
8718,coffee,afternoon,weekday,3,Friday,16
8718,cake,afternoon,weekday,3,Friday,16
8719,tiffin,afternoon,weekday,3,Friday,16
8719,truffles,afternoon,weekday,3,Friday,16
8719,coffee,afternoon,weekday,3,Friday,16
8720,tea,afternoon,weekday,3,Friday,16
8720,truffles,afternoon,weekday,3,Friday,16
8721,bread,morning,weekend,3,Saturday,8
8722,coffee,morning,weekend,3,Saturday,8
8723,coffee,morning,weekend,3,Saturday,8
8723,baguette,morning,weekend,3,Saturday,8
8724,coffee,morning,weekend,3,Saturday,8
8724,toast,morning,weekend,3,Saturday,8
8725,juice,morning,weekend,3,Saturday,8
8725,coffee,morning,weekend,3,Saturday,8
8725,bread,morning,weekend,3,Saturday,8
8725,spanish brunch,morning,weekend,3,Saturday,8
8726,farm house,morning,weekend,3,Saturday,9
8727,bread,morning,weekend,3,Saturday,9
8727,cake,morning,weekend,3,Saturday,9
8727,pastry,morning,weekend,3,Saturday,9
8728,coffee,morning,weekend,3,Saturday,9
8729,bread,morning,weekend,3,Saturday,9
8729,pastry,morning,weekend,3,Saturday,9
8730,farm house,morning,weekend,3,Saturday,9
8730,cookies,morning,weekend,3,Saturday,9
8731,pastry,morning,weekend,3,Saturday,9
8732,baguette,morning,weekend,3,Saturday,9
8732,farm house,morning,weekend,3,Saturday,9
8733,jammie dodgers,morning,weekend,3,Saturday,9
8733,tea,morning,weekend,3,Saturday,9
8734,bread,morning,weekend,3,Saturday,9
8734,scandinavian,morning,weekend,3,Saturday,9
8735,bread,morning,weekend,3,Saturday,9
8735,pastry,morning,weekend,3,Saturday,9
8736,coffee,morning,weekend,3,Saturday,9
8736,muffin,morning,weekend,3,Saturday,9
8737,scandinavian,morning,weekend,3,Saturday,10
8737,baguette,morning,weekend,3,Saturday,10
8737,muffin,morning,weekend,3,Saturday,10
8737,cake,morning,weekend,3,Saturday,10
8738,pastry,morning,weekend,3,Saturday,10
8738,jammie dodgers,morning,weekend,3,Saturday,10
8738,cookies,morning,weekend,3,Saturday,10
8739,bread,morning,weekend,3,Saturday,10
8739,hot chocolate,morning,weekend,3,Saturday,10
8739,hot chocolate,morning,weekend,3,Saturday,10
8739,drinking chocolate spoons,morning,weekend,3,Saturday,10
8739,muffin,morning,weekend,3,Saturday,10
8739,pastry,morning,weekend,3,Saturday,10
8740,scandinavian,morning,weekend,3,Saturday,10
8741,bread,morning,weekend,3,Saturday,10
8741,bread,morning,weekend,3,Saturday,10
8742,coffee,morning,weekend,3,Saturday,10
8742,cake,morning,weekend,3,Saturday,10
8743,bread,morning,weekend,3,Saturday,10
8744,bread,morning,weekend,3,Saturday,10
8744,pastry,morning,weekend,3,Saturday,10
8744,pastry,morning,weekend,3,Saturday,10
8745,bread,morning,weekend,3,Saturday,10
8746,bread,morning,weekend,3,Saturday,10
8747,coffee,morning,weekend,3,Saturday,10
8748,spanish brunch,morning,weekend,3,Saturday,10
8748,coffee,morning,weekend,3,Saturday,10
8749,coffee,morning,weekend,3,Saturday,11
8749,juice,morning,weekend,3,Saturday,11
8749,jammie dodgers,morning,weekend,3,Saturday,11
8749,cookies,morning,weekend,3,Saturday,11
